title,genres,year,votes,rating
Ruby Gillman: Teenage Kraken,Animation,2023,13000,5.7
Ruby Gillman: Teenage Kraken,Comedy,2023,13000,5.7
Ruby Gillman: Teenage Kraken,Romance,2023,13000,5.7
The War of the Roses,Dark Comedy,1989,59000,6.8
The War of the Roses,Satire,1989,59000,6.8
The War of the Roses,Screwball Comedy,1989,59000,6.8
The War of the Roses,Tragedy,1989,59000,6.8
The War of the Roses,Tragic Romance,1989,59000,6.8
The War of the Roses,Comedy,1989,59000,6.8
The War of the Roses,Romance,1989,59000,6.8
Killing Them Softly,Dark Comedy,2012,156000,6.2
Killing Them Softly,Crime,2012,156000,6.2
Killing Them Softly,Drama,2012,156000,6.2
Killing Them Softly,Thriller,2012,156000,6.2
Mulholland Drive,Psychological Drama,2001,404000,7.9
Mulholland Drive,Psychological Thriller,2001,404000,7.9
Mulholland Drive,Showbiz Drama,2001,404000,7.9
Mulholland Drive,Suspense Mystery,2001,404000,7.9
Mulholland Drive,Tragedy,2001,404000,7.9
Mulholland Drive,Drama,2001,404000,7.9
Mulholland Drive,Mystery,2001,404000,7.9
Mulholland Drive,Thriller,2001,404000,7.9
Under Suspicion,Psychological Thriller,2000,29000,6.4
Under Suspicion,Crime,2000,29000,6.4
Under Suspicion,Drama,2000,29000,6.4
Under Suspicion,Thriller,2000,29000,6.4
The Lord of the Rings,Adventure Epic,1978,38000,6.2
The Lord of the Rings,Dark Fantasy,1978,38000,6.2
The Lord of the Rings,Hand-Drawn Animation,1978,38000,6.2
The Lord of the Rings,Sword & Sorcery,1978,38000,6.2
The Lord of the Rings,Adventure,1978,38000,6.2
The Lord of the Rings,Animation,1978,38000,6.2
The Lord of the Rings,Fantasy,1978,38000,6.2
Observe and Report,Dark Comedy,2009,66000,5.8
Observe and Report,Satire,2009,66000,5.8
Observe and Report,Action,2009,66000,5.8
Observe and Report,Comedy,2009,66000,5.8
Observe and Report,Crime,2009,66000,5.8
Observe and Report,Drama,2009,66000,5.8
Observe and Report,Mystery,2009,66000,5.8
The Age of Shadows,Action,2016,12000,7.1
The Age of Shadows,History,2016,12000,7.1
The Age of Shadows,Thriller,2016,12000,7.1
Enemy of the State,Conspiracy Thriller,1998,267000,7.3
Enemy of the State,Political Thriller,1998,267000,7.3
Enemy of the State,Spy,1998,267000,7.3
Enemy of the State,Action,1998,267000,7.3
Enemy of the State,Thriller,1998,267000,7.3
T2 Trainspotting,Dark Comedy,2017,137000,7.1
T2 Trainspotting,Comedy,2017,137000,7.1
T2 Trainspotting,Crime,2017,137000,7.1
T2 Trainspotting,Drama,2017,137000,7.1
Crazy Eyes,Comedy,2012,600,4.0
Easy Rider,Quest,1969,120000,7.2
Easy Rider,Road Trip,1969,120000,7.2
Easy Rider,Tragedy,1969,120000,7.2
Easy Rider,Adventure,1969,120000,7.2
Easy Rider,Drama,1969,120000,7.2
Midnight in Paris,Romantic Comedy,2011,460000,7.6
Midnight in Paris,Comedy,2011,460000,7.6
Midnight in Paris,Fantasy,2011,460000,7.6
Midnight in Paris,Romance,2011,460000,7.6
Jackass Presents: Bad Grandpa,Dark Comedy,2013,99000,6.5
Jackass Presents: Bad Grandpa,Comedy,2013,99000,6.5
Centurion,Sword & Sandal,2010,88000,6.3
Centurion,Action,2010,88000,6.3
Centurion,Drama,2010,88000,6.3
Centurion,History,2010,88000,6.3
Centurion,War,2010,88000,6.3
Land of the Blind,Drama,2007,4000,6.4
Land of the Blind,Thriller,2007,4000,6.4
The Reaping,Horror,2007,45000,5.6
The Reaping,Thriller,2007,45000,5.6
Glass Onion,Cozy Mystery,2022,473000,7.1
Glass Onion,Satire,2022,473000,7.1
Glass Onion,Whodunnit,2022,473000,7.1
Glass Onion,Comedy,2022,473000,7.1
Glass Onion,Crime,2022,473000,7.1
Glass Onion,Drama,2022,473000,7.1
Glass Onion,Mystery,2022,473000,7.1
Glass Onion,Thriller,2022,473000,7.1
Isn't She Great,Biography,2000,2600,5.3
Isn't She Great,Comedy,2000,2600,5.3
Isn't She Great,Drama,2000,2600,5.3
Isn't She Great,Romance,2000,2600,5.3
The Bullet Vanishes,Action,2012,2400,6.5
The Bullet Vanishes,Adventure,2012,2400,6.5
The Bullet Vanishes,Drama,2012,2400,6.5
The Bullet Vanishes,Mystery,2012,2400,6.5
The Bullet Vanishes,Thriller,2012,2400,6.5
Spring Breakers,Caper,2013,152000,5.3
Spring Breakers,Coming-of-Age,2013,152000,5.3
Spring Breakers,Dark Comedy,2013,152000,5.3
Spring Breakers,Drug Crime,2013,152000,5.3
Spring Breakers,Erotic Thriller,2013,152000,5.3
Spring Breakers,Teen Drama,2013,152000,5.3
Spring Breakers,Crime,2013,152000,5.3
Spring Breakers,Drama,2013,152000,5.3
Spring Breakers,Thriller,2013,152000,5.3
Death Sentence,One-Person Army Action,2007,76000,6.7
Death Sentence,Action,2007,76000,6.7
Death Sentence,Crime,2007,76000,6.7
Death Sentence,Thriller,2007,76000,6.7
A Walk to Remember,Teen Drama,2002,226000,7.3
A Walk to Remember,Teen Romance,2002,226000,7.3
A Walk to Remember,Tragedy,2002,226000,7.3
A Walk to Remember,Tragic Romance,2002,226000,7.3
A Walk to Remember,Drama,2002,226000,7.3
A Walk to Remember,Romance,2002,226000,7.3
Even Cowgirls Get the Blues,Comedy,1994,8000,4.3
Even Cowgirls Get the Blues,Drama,1994,8000,4.3
Even Cowgirls Get the Blues,Romance,1994,8000,4.3
Even Cowgirls Get the Blues,Western,1994,8000,4.3
Enter the Void,Drama,2010,91000,7.2
Enter the Void,Fantasy,2010,91000,7.2
Birth of the Dragon,Martial Arts,2017,9100,5.7
Birth of the Dragon,Action,2017,9100,5.7
Birth of the Dragon,Biography,2017,9100,5.7
Birth of the Dragon,Drama,2017,9100,5.7
Southland Tales,Dark Comedy,2007,41000,5.3
Southland Tales,Satire,2007,41000,5.3
Southland Tales,Comedy,2007,41000,5.3
Southland Tales,Drama,2007,41000,5.3
Southland Tales,Mystery,2007,41000,5.3
Southland Tales,Sci-Fi,2007,41000,5.3
Southland Tales,Thriller,2007,41000,5.3
Gung Ho,Comedy,1986,14000,6.3
Gung Ho,Drama,1986,14000,6.3
Casino Jack,Dark Comedy,2011,18000,6.2
Casino Jack,True Crime,2011,18000,6.2
Casino Jack,Biography,2011,18000,6.2
Casino Jack,Comedy,2011,18000,6.2
Casino Jack,Crime,2011,18000,6.2
Casino Jack,Drama,2011,18000,6.2
Buried,Drama,2010,172000,7.0
Buried,Mystery,2010,172000,7.0
Buried,Thriller,2010,172000,7.0
My Super Ex-Girlfriend,Romantic Comedy,2006,68000,5.2
My Super Ex-Girlfriend,Comedy,2006,68000,5.2
My Super Ex-Girlfriend,Romance,2006,68000,5.2
My Super Ex-Girlfriend,Sci-Fi,2006,68000,5.2
"Everything, Everything",Teen Romance,2017,44000,6.3
"Everything, Everything",Drama,2017,44000,6.3
"Everything, Everything",Romance,2017,44000,6.3
Muppets from Space,Alien Invasion,1999,21000,6.2
Muppets from Space,Animal Adventure,1999,21000,6.2
Muppets from Space,Farce,1999,21000,6.2
Muppets from Space,Parody,1999,21000,6.2
Muppets from Space,Quest,1999,21000,6.2
Muppets from Space,Quirky Comedy,1999,21000,6.2
Muppets from Space,Slapstick,1999,21000,6.2
Muppets from Space,Space Sci-Fi,1999,21000,6.2
Muppets from Space,Adventure,1999,21000,6.2
Muppets from Space,Comedy,1999,21000,6.2
CHIPS,Buddy Cop,2017,52000,6.0
CHIPS,Police Procedural,2017,52000,6.0
CHIPS,Action,2017,52000,6.0
CHIPS,Comedy,2017,52000,6.0
CHIPS,Crime,2017,52000,6.0
Duplex,Dark Comedy,2003,64000,5.9
Duplex,Slapstick,2003,64000,5.9
Duplex,Comedy,2003,64000,5.9
Dead Man,Coming-of-Age,1996,106000,7.5
Dead Man,Dark Comedy,1996,106000,7.5
Dead Man,Mountain Adventure,1996,106000,7.5
Dead Man,Period Drama,1996,106000,7.5
Dead Man,Psychological Drama,1996,106000,7.5
Dead Man,Quest,1996,106000,7.5
Dead Man,Adventure,1996,106000,7.5
Dead Man,Drama,1996,106000,7.5
Dead Man,Western,1996,106000,7.5
Hostiles,Period Drama,2018,101000,7.2
Hostiles,Drama,2018,101000,7.2
Hostiles,Western,2018,101000,7.2
The Big Wedding,Dark Comedy,2013,53000,5.6
The Big Wedding,Farce,2013,53000,5.6
The Big Wedding,Comedy,2013,53000,5.6
The Big Wedding,Drama,2013,53000,5.6
The Big Wedding,Romance,2013,53000,5.6
Beyond the Sea,Biography,2004,16000,6.7
Beyond the Sea,Drama,2004,16000,6.7
Beyond the Sea,Music,2004,16000,6.7
Beyond the Sea,Musical,2004,16000,6.7
The Blair Witch Project,B-Horror,1999,300000,6.5
The Blair Witch Project,Folk Horror,1999,300000,6.5
The Blair Witch Project,Found Footage Horror,1999,300000,6.5
The Blair Witch Project,Psychological Horror,1999,300000,6.5
The Blair Witch Project,Supernatural Horror,1999,300000,6.5
The Blair Witch Project,Tragedy,1999,300000,6.5
The Blair Witch Project,Witch Horror,1999,300000,6.5
The Blair Witch Project,Horror,1999,300000,6.5
The Blair Witch Project,Mystery,1999,300000,6.5
The Call,Drama,2013,132000,6.7
The Call,Horror,2013,132000,6.7
The Call,Thriller,2013,132000,6.7
Go,Dark Comedy,1999,77000,7.2
Go,Comedy,1999,77000,7.2
Go,Crime,1999,77000,7.2
Gone Baby Gone,Police Procedural,2007,301000,7.6
Gone Baby Gone,Psychological Thriller,2007,301000,7.6
Gone Baby Gone,Whodunnit,2007,301000,7.6
Gone Baby Gone,Crime,2007,301000,7.6
Gone Baby Gone,Drama,2007,301000,7.6
Gone Baby Gone,Mystery,2007,301000,7.6
Gone Baby Gone,Thriller,2007,301000,7.6
Happy Death Day,Dark Comedy,2017,174000,6.6
Happy Death Day,Slasher Horror,2017,174000,6.6
Happy Death Day,Teen Horror,2017,174000,6.6
Happy Death Day,Comedy,2017,174000,6.6
Happy Death Day,Horror,2017,174000,6.6
Happy Death Day,Mystery,2017,174000,6.6
Happy Death Day,Thriller,2017,174000,6.6
Hellraiser III: Hell on Earth,Horror,1992,36000,5.5
Charlie Wilson's War,Docudrama,2007,128000,7.0
Charlie Wilson's War,Political Drama,2007,128000,7.0
Charlie Wilson's War,Satire,2007,128000,7.0
Charlie Wilson's War,Biography,2007,128000,7.0
Charlie Wilson's War,Comedy,2007,128000,7.0
Charlie Wilson's War,Drama,2007,128000,7.0
Charlie Wilson's War,History,2007,128000,7.0
Twins,Buddy Comedy,1988,142000,6.2
Twins,High-Concept Comedy,1988,142000,6.2
Twins,Comedy,1988,142000,6.2
Twins,Crime,1988,142000,6.2
Spy,Parody,2015,267000,7.0
Spy,Slapstick,2015,267000,7.0
Spy,Action,2015,267000,7.0
Spy,Comedy,2015,267000,7.0
Platoon,Drama,1987,454000,8.1
Platoon,War,1987,454000,8.1
Under the Sun,Documentary,2016,5200,7.4
The Turning,Drama,2020,17000,3.9
The Turning,Horror,2020,17000,3.9
The Turning,Mystery,2020,17000,3.9
Shrink,Comedy,2009,19000,6.6
Shrink,Drama,2009,19000,6.6
The Perks of Being a Wallflower,Coming-of-Age,2012,568000,7.9
The Perks of Being a Wallflower,Psychological Drama,2012,568000,7.9
The Perks of Being a Wallflower,Teen Drama,2012,568000,7.9
The Perks of Being a Wallflower,Drama,2012,568000,7.9
About Last Night,Romantic Comedy,2014,26000,6.0
About Last Night,Comedy,2014,26000,6.0
About Last Night,Romance,2014,26000,6.0
Sleep Dealer,Drama,2008,6800,6.0
Sleep Dealer,Romance,2008,6800,6.0
Sleep Dealer,Sci-Fi,2008,6800,6.0
Sleep Dealer,Thriller,2008,6800,6.0
Beasts of No Nation,Drama,2015,89000,7.7
Beasts of No Nation,War,2015,89000,7.7
Run Fatboy Run,Comedy,2008,70000,6.5
Run Fatboy Run,Romance,2008,70000,6.5
Run Fatboy Run,Sport,2008,70000,6.5
Creepshow,Dark Comedy,1982,55000,6.8
Creepshow,Sketch Comedy,1982,55000,6.8
Creepshow,Tragedy,1982,55000,6.8
Creepshow,Comedy,1982,55000,6.8
Creepshow,Fantasy,1982,55000,6.8
Creepshow,Horror,1982,55000,6.8
Transformers: Dark of the Moon,Alien Invasion,2011,443000,6.2
Transformers: Dark of the Moon,Car Action,2011,443000,6.2
Transformers: Dark of the Moon,Space Sci-Fi,2011,443000,6.2
Transformers: Dark of the Moon,Action,2011,443000,6.2
Transformers: Dark of the Moon,Adventure,2011,443000,6.2
Transformers: Dark of the Moon,Sci-Fi,2011,443000,6.2
I Don't Know How She Does It,Dark Comedy,2011,21000,5.0
I Don't Know How She Does It,Comedy,2011,21000,5.0
I Don't Know How She Does It,Romance,2011,21000,5.0
The Hudsucker Proxy,Satire,1994,88000,7.2
The Hudsucker Proxy,Workplace Drama,1994,88000,7.2
The Hudsucker Proxy,Comedy,1994,88000,7.2
The Hudsucker Proxy,Drama,1994,88000,7.2
The Hudsucker Proxy,Fantasy,1994,88000,7.2
Stuber,Buddy Cop,2019,53000,6.2
Stuber,Action,2019,53000,6.2
Stuber,Comedy,2019,53000,6.2
Stuber,Crime,2019,53000,6.2
Stuber,Mystery,2019,53000,6.2
Stuber,Thriller,2019,53000,6.2
Spider-Man,Superhero,2002,917000,7.4
Spider-Man,Urban Adventure,2002,917000,7.4
Spider-Man,Action,2002,917000,7.4
Spider-Man,Adventure,2002,917000,7.4
Spider-Man,Sci-Fi,2002,917000,7.4
Gremlins,Dark Comedy,1984,261000,7.3
Gremlins,Dark Fantasy,1984,261000,7.3
Gremlins,Holiday Comedy,1984,261000,7.3
Gremlins,Monster Horror,1984,261000,7.3
Gremlins,Quirky Comedy,1984,261000,7.3
Gremlins,Supernatural Fantasy,1984,261000,7.3
Gremlins,Supernatural Horror,1984,261000,7.3
Gremlins,Comedy,1984,261000,7.3
Gremlins,Fantasy,1984,261000,7.3
Gremlins,Holiday,1984,261000,7.3
The Monk,Drama,2011,4200,5.8
The Monk,Mystery,2011,4200,5.8
The Monk,Thriller,2011,4200,5.8
The Woman in Black 2: Angel of Death,Drama,2015,30000,4.8
The Woman in Black 2: Angel of Death,Horror,2015,30000,4.8
The Woman in Black 2: Angel of Death,Thriller,2015,30000,4.8
Bridget Jones: The Edge of Reason,Romantic Comedy,2004,128000,6.0
Bridget Jones: The Edge of Reason,Comedy,2004,128000,6.0
Bridget Jones: The Edge of Reason,Drama,2004,128000,6.0
Bridget Jones: The Edge of Reason,Romance,2004,128000,6.0
Wonder Wheel,Drama,2017,32000,6.2
Wonder Wheel,Romance,2017,32000,6.2
Total Recall,Cyberpunk,2012,271000,6.2
Total Recall,Action,2012,271000,6.2
Total Recall,Adventure,2012,271000,6.2
Total Recall,Sci-Fi,2012,271000,6.2
Total Recall,Thriller,2012,271000,6.2
Shallow Grave,Dark Comedy,1995,68000,7.2
Shallow Grave,Crime,1995,68000,7.2
Shallow Grave,Drama,1995,68000,7.2
Shallow Grave,Thriller,1995,68000,7.2
"Are You There God? It's Me, Margaret.",Coming-of-Age,2023,33000,7.3
"Are You There God? It's Me, Margaret.",Comedy,2023,33000,7.3
"Are You There God? It's Me, Margaret.",Drama,2023,33000,7.3
"Are You There God? It's Me, Margaret.",Family,2023,33000,7.3
Back to the Future Part II,Adventure Epic,1989,595000,7.8
Back to the Future Part II,Car Action,1989,595000,7.8
Back to the Future Part II,Cyberpunk,1989,595000,7.8
Back to the Future Part II,Dystopian Sci-Fi,1989,595000,7.8
Back to the Future Part II,High-Concept Comedy,1989,595000,7.8
Back to the Future Part II,Teen Adventure,1989,595000,7.8
Back to the Future Part II,Teen Comedy,1989,595000,7.8
Back to the Future Part II,Time Travel,1989,595000,7.8
Back to the Future Part II,Urban Adventure,1989,595000,7.8
Back to the Future Part II,Adventure,1989,595000,7.8
Johnny English,Parody,2003,179000,6.3
Johnny English,Quirky Comedy,2003,179000,6.3
Johnny English,Slapstick,2003,179000,6.3
Johnny English,Action,2003,179000,6.3
Johnny English,Adventure,2003,179000,6.3
Johnny English,Comedy,2003,179000,6.3
The Chamber,Legal Thriller,1996,17000,6.0
The Chamber,Crime,1996,17000,6.0
The Chamber,Drama,1996,17000,6.0
The Chamber,Thriller,1996,17000,6.0
Hairspray,Farce,1988,24000,7.0
Hairspray,Parody,1988,24000,7.0
Hairspray,Satire,1988,24000,7.0
Hairspray,Comedy,1988,24000,7.0
Hairspray,Drama,1988,24000,7.0
Hairspray,Family,1988,24000,7.0
Hairspray,Music,1988,24000,7.0
Hairspray,Musical,1988,24000,7.0
Hairspray,Romance,1988,24000,7.0
Couples Retreat,Comedy,2009,118000,5.5
Scarface,Drug Crime,1983,958000,8.3
Scarface,Epic,1983,958000,8.3
Scarface,Gangster,1983,958000,8.3
Scarface,Tragedy,1983,958000,8.3
Scarface,Crime,1983,958000,8.3
Scarface,Drama,1983,958000,8.3
"O Brother, Where Art Thou?",Adventure Epic,2001,340000,7.7
"O Brother, Where Art Thou?",Caper,2001,340000,7.7
"O Brother, Where Art Thou?",Dark Comedy,2001,340000,7.7
"O Brother, Where Art Thou?",Period Drama,2001,340000,7.7
"O Brother, Where Art Thou?",Quest,2001,340000,7.7
"O Brother, Where Art Thou?",Road Trip,2001,340000,7.7
"O Brother, Where Art Thou?",Satire,2001,340000,7.7
"O Brother, Where Art Thou?",Adventure,2001,340000,7.7
"O Brother, Where Art Thou?",Comedy,2001,340000,7.7
"O Brother, Where Art Thou?",Crime,2001,340000,7.7
Tigerland,Drama,2001,44000,6.9
Tigerland,War,2001,44000,6.9
Red Sparrow,Psychological Thriller,2018,210000,6.6
Red Sparrow,Spy,2018,210000,6.6
Red Sparrow,Action,2018,210000,6.6
Red Sparrow,Drama,2018,210000,6.6
Red Sparrow,Thriller,2018,210000,6.6
The Hunger Games: Mockingjay - Part 2,Dystopian Sci-Fi,2015,391000,6.6
The Hunger Games: Mockingjay - Part 2,Teen Adventure,2015,391000,6.6
The Hunger Games: Mockingjay - Part 2,Action,2015,391000,6.6
The Hunger Games: Mockingjay - Part 2,Adventure,2015,391000,6.6
The Hunger Games: Mockingjay - Part 2,Sci-Fi,2015,391000,6.6
The Hunger Games: Mockingjay - Part 2,Thriller,2015,391000,6.6
Full Frontal,Satire,2002,11000,4.7
Full Frontal,Comedy,2002,11000,4.7
Full Frontal,Romance,2002,11000,4.7
Munich,Epic,2006,246000,7.5
Munich,Period Drama,2006,246000,7.5
Munich,Spy,2006,246000,7.5
Munich,Tragedy,2006,246000,7.5
Munich,Drama,2006,246000,7.5
Munich,History,2006,246000,7.5
Munich,Thriller,2006,246000,7.5
The Mechanic,Action,2011,178000,6.5
The Mechanic,Crime,2011,178000,6.5
The Mechanic,Thriller,2011,178000,6.5
Wall Street: Money Never Sleeps,Drama,2010,108000,6.2
Wall Street: Money Never Sleeps,Financial Drama,2010,108000,6.2
Howard the Duck,Alien Invasion,1986,53000,4.8
Howard the Duck,Dark Comedy,1986,53000,4.8
Howard the Duck,Superhero,1986,53000,4.8
Howard the Duck,Action,1986,53000,4.8
Howard the Duck,Adventure,1986,53000,4.8
Howard the Duck,Comedy,1986,53000,4.8
Howard the Duck,Romance,1986,53000,4.8
Howard the Duck,Sci-Fi,1986,53000,4.8
The Book Thief,Drama,2013,145000,7.5
The Book Thief,War,2013,145000,7.5
Ferpect Crime,Dark Comedy,2004,13000,7.0
Ferpect Crime,Satire,2004,13000,7.0
Ferpect Crime,Comedy,2004,13000,7.0
Ferpect Crime,Crime,2004,13000,7.0
Ferpect Crime,Thriller,2004,13000,7.0
Anger Management,Buddy Comedy,2003,234000,6.3
Anger Management,Dark Comedy,2003,234000,6.3
Anger Management,Comedy,2003,234000,6.3
Machuca,Biography,2004,13000,7.7
Machuca,Drama,2004,13000,7.7
Machuca,History,2004,13000,7.7
Strange Darling,Erotic Thriller,2024,48000,7.1
Strange Darling,Psychological Thriller,2024,48000,7.1
Strange Darling,Horror,2024,48000,7.1
Strange Darling,Thriller,2024,48000,7.1
Posse,Western,1993,5100,5.5
Rubber,B-Horror,2010,42000,5.7
Rubber,Dark Comedy,2010,42000,5.7
Rubber,Parody,2010,42000,5.7
Rubber,Comedy,2010,42000,5.7
Rubber,Fantasy,2010,42000,5.7
Rubber,Horror,2010,42000,5.7
Noi the Albino,Comedy,2003,9700,7.3
Noi the Albino,Drama,2003,9700,7.3
"Monsters, Inc.",Buddy Comedy,2001,1000000,8.1
"Monsters, Inc.",Computer Animation,2001,1000000,8.1
"Monsters, Inc.",Satire,2001,1000000,8.1
"Monsters, Inc.",Slapstick,2001,1000000,8.1
"Monsters, Inc.",Supernatural Fantasy,2001,1000000,8.1
"Monsters, Inc.",Urban Adventure,2001,1000000,8.1
"Monsters, Inc.",Adventure,2001,1000000,8.1
"Monsters, Inc.",Animation,2001,1000000,8.1
"Monsters, Inc.",Comedy,2001,1000000,8.1
"Monsters, Inc.",Family,2001,1000000,8.1
In the Bedroom,Tragedy,2002,43000,7.4
In the Bedroom,Crime,2002,43000,7.4
In the Bedroom,Drama,2002,43000,7.4
Frantz,Drama,2017,18000,7.5
Frantz,History,2017,18000,7.5
Frantz,Romance,2017,18000,7.5
Frantz,War,2017,18000,7.5
Life or Something Like It,Romantic Comedy,2002,29000,5.8
Life or Something Like It,Comedy,2002,29000,5.8
Life or Something Like It,Romance,2002,29000,5.8
Batman: Mask of the Phantasm,Hand-Drawn Animation,1993,60000,7.8
Batman: Mask of the Phantasm,Superhero,1993,60000,7.8
Batman: Mask of the Phantasm,Action,1993,60000,7.8
Batman: Mask of the Phantasm,Adventure,1993,60000,7.8
Batman: Mask of the Phantasm,Animation,1993,60000,7.8
Batman: Mask of the Phantasm,Crime,1993,60000,7.8
Batman: Mask of the Phantasm,Family,1993,60000,7.8
Batman: Mask of the Phantasm,Mystery,1993,60000,7.8
Batman: Mask of the Phantasm,Sci-Fi,1993,60000,7.8
Vampire's Kiss,Dark Comedy,1989,23000,6.1
Vampire's Kiss,Dark Fantasy,1989,23000,6.1
Vampire's Kiss,Psychological Horror,1989,23000,6.1
Vampire's Kiss,Comedy,1989,23000,6.1
Vampire's Kiss,Crime,1989,23000,6.1
Vampire's Kiss,Fantasy,1989,23000,6.1
Vampire's Kiss,Horror,1989,23000,6.1
The Case for Christ,Biography,2017,11000,6.4
The Case for Christ,Drama,2017,11000,6.4
Soul Surfer,Water Sport,2011,54000,7.0
Soul Surfer,Biography,2011,54000,7.0
Soul Surfer,Drama,2011,54000,7.0
Soul Surfer,Family,2011,54000,7.0
Soul Surfer,Sport,2011,54000,7.0
Like a Boss,Comedy,2020,16000,4.7
No Strings Attached,Raunchy Comedy,2011,249000,6.2
No Strings Attached,Romantic Comedy,2011,249000,6.2
No Strings Attached,Comedy,2011,249000,6.2
No Strings Attached,Romance,2011,249000,6.2
The Personal History of David Copperfield,Comedy,2020,23000,6.4
The Personal History of David Copperfield,Drama,2020,23000,6.4
She's All That,Romantic Comedy,1999,107000,5.9
She's All That,Teen Comedy,1999,107000,5.9
She's All That,Teen Romance,1999,107000,5.9
She's All That,Comedy,1999,107000,5.9
She's All That,Romance,1999,107000,5.9
"Lucía, Lucía",Adventure,2003,1100,6.0
"Lucía, Lucía",Comedy,2003,1100,6.0
"Lucía, Lucía",Crime,2003,1100,6.0
"Lucía, Lucía",Drama,2003,1100,6.0
"Lucía, Lucía",Mystery,2003,1100,6.0
"Lucía, Lucía",Romance,2003,1100,6.0
"Lucía, Lucía",Thriller,2003,1100,6.0
Blade Runner 2049,Action Epic,2017,708000,8.0
Blade Runner 2049,Artificial Intelligence,2017,708000,8.0
Blade Runner 2049,Cyber Thriller,2017,708000,8.0
Blade Runner 2049,Cyberpunk,2017,708000,8.0
Blade Runner 2049,Dystopian Sci-Fi,2017,708000,8.0
Blade Runner 2049,Epic,2017,708000,8.0
Blade Runner 2049,Sci-Fi Epic,2017,708000,8.0
Blade Runner 2049,Action,2017,708000,8.0
Blade Runner 2049,Drama,2017,708000,8.0
Blade Runner 2049,Mystery,2017,708000,8.0
Solaris,Psychological Drama,2002,88000,6.2
Solaris,Space Sci-Fi,2002,88000,6.2
Solaris,Drama,2002,88000,6.2
Solaris,Mystery,2002,88000,6.2
